ID,Aat2,Acon1,Acon5,Acy1,Anna,Baez,Baron_harkonnen,Beatles,Bertha,Black_Crow,Blackbird,Blue_Jay,C1,C147,C204,C21,C216_pigtail,C234,C259,C278_PT,C294,C316,C334,C367,C368_PigTail,C485,C487_PigTail,C536,Cactus_tree,Carey,Carnival,Cool_water,Coyote,Darwi_Odrade,Daytripper,Deadpool,Diamond_Joe,Emma_Frost,G3pdh1,Glass_onion_v2,Handy_dandy,Harvest,Heartland,i-109,i-113,i-114,i-120_PigTail,i-126,i-127,i-132,i-135,i129,Imagine,Jackstraw_PigTail,Jam_session,Jericho,Jerry-Garcia,Jokerman,Jude,Julia,Kitty_Pryde,Maggie_mae,Majesty,Miles_teg,Million_miles,Monkey,Mozambique,Neil_Young,Nettie_Moore,Pam,Percy,Pgm1,Piggies,Psylocke,Queen_jane,Ramble,red_ant,Sam_Stonev2,Seastones,Sinv-25,Sinv12,Siona,Sol-11,Sol-18,Sol-20,Sol-42f,Sol-49,Sol-6,Sol-J1,Sol-M2,Sol-M3,Starr,st_stephen,Sun_King,sunrise,Sway,Taxman,Tombstone_blues,Trouble,Tweedy,Walrus,Weight,Wigwam,Workingman_Blues,Yellow_submarine
492,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,NA,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
493,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,NA,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,NA,0,0,0,1,1,1,0,1,1,1,0,0,1,0,NA,0,1,1,0,0,1,1,0,0,0,1,0
494,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,NA,0,0,0,1,0,1,NA,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
495,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,NA,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
496,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,NA,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,NA,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,NA,0,1,NA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
497,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,NA,0,0,0,1,0,1,0,1,1,1,1,0,1,1,NA,0,1,1,1,0,0,0,0,0,1,0,0
499,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,NA,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,NA,1
500,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
501,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,NA,1,0,1,1,0,1,NA,0,NA,0,0,0,0,0,1,0,1,1,0,NA,1,0,1,0,1,0,0,1,1,0,0,0,1,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
502,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,NA,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,NA,1,0,0,1,0,1,1,NA,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1
503,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,NA,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,NA,0,NA,0,1,1,1,1,0,NA,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,NA,1,0,0,1,1,1,1,0,1,0,1,1,1,0,NA,0,0,1,1,1,0,0,0,0,0,NA,1
507,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,NA,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
508,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,NA,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,NA,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
510,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,NA,1,NA,0,NA,1,1,1,0,1,1,1,0,0,1,1,0,0,1,NA,1,0,1,0,NA,1,1,0,1,1,0,0,1,NA,0,0,0,1,NA,0,1,1,1,0,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,NA,0
511,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,NA,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,NA,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
513,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,NA,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,NA,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
514,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,NA,1,0,1,1,0,0,1,1,NA,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,NA,1,1,0,1,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,NA,0,0,0,0,0,0,1,1,1,1,0,1,1,0,NA,0,0,1,1,0,1,1,0,0,1,0,0
515,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,NA,0,1,1,1,0,1,1,0,1,1,NA,1,0,1,0,1,0,1,1,NA,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,NA,1,0,0,0,1,1,1,1,1,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,0
516,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,NA,0,0,0,0,1,1,0,0,0,1,1,1,1,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
517,0,0,1,0,1,0,0,0,0,1,1,NA,0,0,0,0,1,1,0,0,1,1,0,0,1,0,NA,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,NA,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,NA,1,0,0,0,1,0,1,0,0,1,0,1,0,0,NA,0,0,1,1,0,0,1,0,0,0,NA,1
518,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,1,0,1,1,1,0,1,NA,0,1,0,0,0,0,0,0,0,0,1,0
520,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,NA,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,0,0,0,1,1,NA,0,1,0,NA,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,NA,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
521,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
522,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
523,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,NA,1,1,0,1,1,0,0,1,0,0,0,0,1,1,NA,0,1,0,1,0,0,0,0,1,1,1,0
524,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,NA,1,1,0,0,0,0,0,NA,0,0,1,1,1,0,NA,1,0,1,0,0,0,1,1,NA,1,1,0,1,1,0,1,1,1,1,1,1,0,0,NA,1,0,1,0,0,1,0,0,0,0,0,1
525,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,1,1,1,1,0,0,0,1,0,NA,0,0,0,1,0,1,0,1,0,1,0,0
526,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,NA,0,0,NA,0,1,0,0,1,1,1,1,1,0,1,1,0,0,NA,0,1,1,1,1,1,0,1,1,0,0,0
527,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,NA,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,NA,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
528,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,NA,0,1,0,0,0,1,0,0,0,0,0,0
529,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,NA,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
530,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,NA,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,NA,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,NA,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,NA,1,1,1,1,0,0,0,1,0
531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,NA,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
532,0,NA,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,NA,1,0,1,0,1,1,0,1,NA,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,NA,0,0,0,NA,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,NA,NA,0,0
533,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,NA,1,1,1,0,1,0,0,1,1,1,1,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,NA,0,0,1
534,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,NA,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,NA,0,0,0,0,1,1,1,0,1,1,NA,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,1,NA,NA,0,1,1,0,1,1,1,NA,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,NA,1,0,0,0,0,1,1,NA,1,1,1,NA,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,NA,NA,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
536,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,NA,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,0,1,NA,NA,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1
537,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,NA,0,0,0,1,0,0,1,0,NA,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,NA,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
538,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,NA,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,NA,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,1,0,0,0,1,1,0,1,0,0,NA,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
539,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,NA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,NA,1,1,NA,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
540,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,NA,0,1,NA,1,1,1,1,1,0,0,0,1,1,0,NA,0,NA,1,0,0,1,1,0,0,0,0,1
541,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,NA,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,NA,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
542,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,0,1,1,1,NA,1,0,0,1,0,0,0,NA,0,0,0,0,1,NA,1,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
543,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,NA,1,NA,0,0,1,1,1,0,1,0,1,0,0,1,0,NA,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,NA,0,0
544,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1
545,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,NA,1,0,0,1,1,0,0,1,NA,1,1,1,NA,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,NA,0,0,0,1,1,0,1,1,1,0,NA,1,0,0,NA,1,0,0,1,0,0,0,0,0,1,NA,0
546,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,NA,0,NA,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,NA,0,0,0,0,1,0,1,1,1,1,1,0,1,0,NA,0,0,1,1,0,1,1,0,0,0,1,1
547,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,NA,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,NA,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0
548,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,NA,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0
549,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,NA,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,NA,0,1,NA,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
550,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,NA,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,NA,0,1,NA,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
551,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,NA,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,NA,0,0,NA,0,1,NA,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,NA,1,1,1,1,0,0,1,1
552,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,NA,0,0,1,0,1,NA,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,NA,1,0,0,1,1,0,0,1,0,0,1,NA,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,NA,0,1,0
555,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,NA,0,NA,0,0,1,1,0,0,NA,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,NA,0,0,0,0,1,0,1,1,1,0,1,0,1,0,NA,0,0,0,1,1,1,0,1,0,1,NA,1
557,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,NA,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
558,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,NA,1,0,1,0,1,NA,1,1,1,0,0,1,0,NA,1,1,0,0,1,1,0,0,1,1,NA,1,0,1,0,0,0,1,NA,1,0,NA,1,0,0,1,1,0,1,1,1,1,0,0,0,NA,0,1,0,0,1,1,0,1,0,0,1,NA,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
559,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,NA,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,1,NA,0,0,0,0,0,1,0,0,0,1,NA,0,0,NA,0,0,0,1,NA,1,NA,NA,0,1,0,NA,1,NA,NA,0,NA,1,NA,1,0,1,1,0,NA,1,0,NA,NA,0,NA,NA,1,0,1,NA,NA,1,NA,NA,1,0,0,NA,0,1,1,0,1,NA,0,NA,NA,0,0
560,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,NA,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,NA,0,0,0,1,0,0,1,1,1,0,NA,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
561,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,NA,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,NA,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,NA,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
562,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,NA,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,NA,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,NA,1,0,NA,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,NA,0
